committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M5,201705189054011838,23,72DA4C9C9044D67080F,1163027,CCM,CAMPAIGN COMMITTEE,C00514893,C00514893,PEOPLE FOR DEREK KILMER,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-04-27 00:00:00,2000.00,H,HOUSE,06,H2WA06129,"KILMER, DEREK",DEREK,KILMER,,,,WA,WASHINGTON,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820171405154004,TACOMA,98402,CONTRIBUTIONS,,2018,SB,4051820171405196489,http://docquery.fec.gov/cgi-bin/fecimg/?201705189054011838,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M5,201705189054011841,29,814DAEF46F891D5AEB7,1163027,COM,OTHER COMMITTEE,,,AUTUMN BURKE FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-04-13 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820171405154004,SACRAMENTO,95814,OTHER,,2018,SB,4051820171405196497,http://docquery.fec.gov/cgi-bin/fecimg/?201705189054011841,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M5,201705189054011841,29,83524533830D496D245,1163027,COM,OTHER COMMITTEE,,,BILL DODD FOR SENATE 2020,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-04-13 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820171405154004,SACRAMENTO,95814,OTHER,,2018,SB,4051820171405196499,http://docquery.fec.gov/cgi-bin/fecimg/?201705189054011841,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M5,201705189054011842,29,3882BB72B8717788283,1163027,COM,OTHER COMMITTEE,,,MIGUEL SANTIAGO FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-04-13 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820171405154004,SACRAMENTO,95814,OTHER,,2018,SB,4051820171405196507,http://docquery.fec.gov/cgi-bin/fecimg/?201705189054011842,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M5,201805189112097227,23,0CE0114CE94018A8414,1232331,CCM,CAMPAIGN COMMITTEE,C00301838,C00301838,STEVE CHABOT FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-04-19 00:00:00,2000.00,H,HOUSE,01,H8OH01043,"CHABOT, STEVEN JOSEPH",STEVEN,CHABOT,JOSEPH,,,OH,OHIO,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-19 01:30:11.209,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820181565899691,CINCINNATI,45211,CONTRIBUTIONS,,2018,SB,4051820181565912630,http://docquery.fec.gov/cgi-bin/fecimg/?201805189112097227,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M5,201805189112097229,29,E87DAE46E77270091BA,1232331,COM,OTHER COMMITTEE,,,DAVID CHIU FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2018-04-20 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-19 01:30:03.584,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820181565899691,SACRMENTO,95814,OTHER,,2018,SB,4051820181565912642,http://docquery.fec.gov/cgi-bin/fecimg/?201805189112097229,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M5,201805189112097230,29,C8E69CF2B214CA19D0E,1232331,COM,OTHER COMMITTEE,,,DR. JOAQUIN ARAMBULA FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2018-04-20 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-19 01:30:11.209,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820181565899691,SACRAMENTO,95814,OTHER,,2018,SB,4051820181565912646,http://docquery.fec.gov/cgi-bin/fecimg/?201805189112097230,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M5,201805189112097231,29,5C7B9C1EB111F8EADE7,1232331,COM,OTHER COMMITTEE,,,JACQUI IRWIN FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2018-04-20 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-19 01:30:17.767,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820181565899691,SACRAMENTO,95814,OTHER,,2018,SB,4051820181565912652,http://docquery.fec.gov/cgi-bin/fecimg/?201805189112097231,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M5,201805189112097231,29,1A56144515FD7EEAC3E,1232331,COM,OTHER COMMITTEE,,,JOSE MEDINA FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2018-04-20 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-19 01:30:11.209,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4051820181565899691,SACRAMENTO,95814,OTHER,,2018,SB,4051820181565912654,http://docquery.fec.gov/cgi-bin/fecimg/?201805189112097231,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M6,201706199061015222,23,5BA3F1A217F4AE0489F,1166502,CCM,CAMPAIGN COMMITTEE,C00495846,C00495846,ANN WAGNER FOR CONGRESS,MO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-05-31 00:00:00,2000.00,H,HOUSE,02,H2MO02102,"WAGNER, ANN LOUISE",ANN,WAGNER,LOUISE,,,MO,MISSOURI,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-20 03:13:47.028,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920171410147077,BALLWIN,63022,CONTRIBUTIONS,,2018,SB,4061920171410186035,http://docquery.fec.gov/cgi-bin/fecimg/?201706199061015222,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M6,201706199061015225,23,7F5AE2C34E49D1EA954,1166502,CCM,CAMPAIGN COMMITTEE,C00547893,C00547893,ELISE FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-05-31 00:00:00,2000.00,H,HOUSE,21,H4NY21079,"STEFANIK, ELISE M.",ELISE,STEFANIK,M.,,,NY,NEW YORK,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-20 03:14:33.737,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920171410147077,GLENS FALLS,12801,CONTRIBUTIONS,,2018,SB,4061920171410186051,http://docquery.fec.gov/cgi-bin/fecimg/?201706199061015225,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M6,201706199061015228,23,ADB405607C88766DC73,1166502,CCM,CAMPAIGN COMMITTEE,C00554113,C00554113,RATCLIFFE FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-05-31 00:00:00,2000.00,H,HOUSE,04,H4TX04153,"RATCLIFFE, JOHN LEE",JOHN,RATCLIFFE,LEE,,,TX,TEXAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-20 03:24:35.239,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920171410147077,ROCKWALL,750326684,CONTRIBUTIONS,,2018,SB,4061920171410186068,http://docquery.fec.gov/cgi-bin/fecimg/?201706199061015228,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M6,201706199061015231,29,CE57AE0071816DB72B4,1166502,COM,OTHER COMMITTEE,,,RAUL BOCANEGRA FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-05-16 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-20 03:24:35.239,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920171410147077,SACRAMENTO,95814,OTHER,,2018,SB,4061920171410186086,http://docquery.fec.gov/cgi-bin/fecimg/?201706199061015231,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752631,23,7E9308BFEF7F07BD42B,1239047,CCM,CAMPAIGN COMMITTEE,C00311043,C00311043,BRADY FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,2018-05-15 00:00:00,2000.00,H,HOUSE,08,H6TX08100,"BRADY, KEVIN PATRICK",KEVIN,BRADY,PATRICK,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:30:27.746,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,THE WOODLANDS,773878277,CONTRIBUTIONS,,2018,SB,4061920181570820705,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752631,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752633,23,7150903FE94EDAC64B4,1239047,CCM,CAMPAIGN COMMITTEE,C00502039,C00502039,COLLINS FOR CONGRESS,GA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,2018-05-15 00:00:00,2000.00,H,HOUSE,09,H2GA09150,"COLLINS, DOUGLAS ALLEN",DOUGLAS,COLLINS,ALLEN,,,GA,GEORGIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:29:50.268,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,GAINESVILLE,30503,CONTRIBUTIONS,,2018,SB,4061920181570820717,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752633,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752644,23,C3537C66E3D6F67E09D,1239047,CCM,CAMPAIGN COMMITTEE,C00303305,C00303305,PETE SESSIONS FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,2018-05-23 00:00:00,2000.00,H,HOUSE,32,H2TX03126,"SESSIONS, PETER ANDERSON",PETER,SESSIONS,ANDERSON,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:29:59.996,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,DALLAS,753823047,CONTRIBUTIONS,,2018,SB,4061920181570820785,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752644,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752646,23,58ED91AB4ACB7243597,1239047,CCM,CAMPAIGN COMMITTEE,C00503110,C00503110,SCOTT PETERS FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-05-31 00:00:00,2000.00,H,HOUSE,52,H2CA52089,"PETERS, SCOTT H.",SCOTT,PETERS,H.,,,CA,CALIFORNIA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:30:09.348,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,SAN DIEGO,92192,CONTRIBUTIONS,,2018,SB,4061920181570820797,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752646,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752648,23,C4D93D2E734BD3C219F,1239047,CCM,CAMPAIGN COMMITTEE,C00441352,C00441352,STIVERS FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-05-02 00:00:00,2000.00,H,HOUSE,15,H8OH15076,"STIVERS, STEVE",STEVE,STIVERS,,,,OH,OHIO,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:30:09.349,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,COLUMBUS,432208113,CONTRIBUTIONS,,2018,SB,4061920181570820808,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752648,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752650,29,C66DE769C6B08A20442,1239047,COM,OTHER COMMITTEE,,,AUTUMN BURKE FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2018-05-30 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:30:24.805,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,SACRAMENTO,95814,OTHER,,2018,SB,4061920181570820820,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752650,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752650,29,73D0B90BA22A11339AF,1239047,COM,OTHER COMMITTEE,,,BLANCA RUBIO FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2018-05-30 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:30:05.003,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,SACRAMENTO,95814,OTHER,,2018,SB,4061920181570820822,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752650,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752653,29,CC5348863F4552AC66C,1239047,COM,OTHER COMMITTEE,,,LIMON FOR ASSEMBLY 2018,CA,,,,,NONFEDERAL CONTRIBUTION,,,2018-05-30 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:29:59.997,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,SACRAMENTO,95814,OTHER,,2018,SB,4061920181570820838,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752653,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752654,29,087DCA0D01084F60095,1239047,COM,OTHER COMMITTEE,,,MIKE HUNTER FOR ATTORNEY GENERAL,OK,,,,,NONFEDERAL CONTRIBUTION,,,2018-05-30 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:30:27.747,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,OKLAHOMA CITY,73101,OTHER,,2018,SB,4061920181570820842,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752654,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M6,201806199113752655,29,CCDD63953C78E76ED46,1239047,COM,OTHER COMMITTEE,,,SKINNER FOR SENATE 2020,CA,,,,,NONFEDERAL CONTRIBUTION,,,2018-05-30 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:30:14.012,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4061920181570797654,SACRAMENTO,95814,OTHER,,2018,SB,4061920181570820852,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113752655,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M7,201707199066799478,23,80265314CE00B671422,1173068,PAC,POLITICAL ACTION COMMITTEE,C00458570,C00458570,A NEW DIRECTION PAC,NH,A NEW DIRECTION PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-06-30 00:00:00,2000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-21 01:56:57.009,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4071920171423598441,CONCORD,03301,CONTRIBUTIONS,,2018,SB,4072020171426296765,http://docquery.fec.gov/cgi-bin/fecimg/?201707199066799478,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M7,201707199066799481,23,E5FD5D1D4C7DF969317,1173068,PAC,POLITICAL ACTION COMMITTEE,C00390674,C00390674,FREEDOM FUND,DC,FREEDOM FUND,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-06-28 00:00:00,2000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-21 01:56:27.14,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4071920171423598441,WASHINGTON,20001,CONTRIBUTIONS,,2018,SB,4072020171426296783,http://docquery.fec.gov/cgi-bin/fecimg/?201707199066799481,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M7,201707199066799491,23,305A5FAF7B1D7C91587,1173068,CCM,CAMPAIGN COMMITTEE,C00545616,C00545616,"YOUNG FOR IOWA, INC.",IA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-06-28 00:00:00,2000.00,H,HOUSE,03,H4IA03115,"YOUNG, DAVID EDMUND",DAVID,YOUNG,EDMUND,,,IA,IOWA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-21 01:56:35.917,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4071920171423598441,VAN METER,50261,CONTRIBUTIONS,,2018,SB,4072020171426296846,http://docquery.fec.gov/cgi-bin/fecimg/?201707199066799491,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M8,201708179070383136,23,54A3361E5E420751D5D,1179431,CCM,CAMPAIGN COMMITTEE,C00573378,C00573378,BUCK FOR COLORADO,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-07-20 00:00:00,2000.00,H,HOUSE,04,H4CO04090,"BUCK, KENNETH R.",KENNETH,BUCK,R.,,,CO,COLORADO ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-08-18 11:17:09.952,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4081720171447565612,GREELEY,80633,CONTRIBUTIONS,,2018,SB,4081720171447576492,http://docquery.fec.gov/cgi-bin/fecimg/?201708179070383136,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M8,201708179070383136,23,14D81B6F6C753631C80,1179431,CCM,CAMPAIGN COMMITTEE,C00345546,C00345546,CITIZENS TO ELECT RICK LARSEN,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-07-27 00:00:00,2000.00,H,HOUSE,02,H0WA02080,"LARSEN, RICK",RICK,LARSEN,,,,WA,WASHINGTON,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-08-18 11:17:11.025,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4081720171447565612,EVERETT,98206,CONTRIBUTIONS,,2018,SB,4081720171447576494,http://docquery.fec.gov/cgi-bin/fecimg/?201708179070383136,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M8,201708179070383143,23,A024D12AB152F2CB819,1179431,PAC,POLITICAL ACTION COMMITTEE,C00551168,C00551168,PUGET PAC,DC,PUGET PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-07-27 00:00:00,2000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2017-08-18 11:17:09.954,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4081720171447565612,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4081720171447576534,http://docquery.fec.gov/cgi-bin/fecimg/?201708179070383143,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M8,201708179070383144,23,49AAAC834FEF6D538F5,1179431,CCM,CAMPAIGN COMMITTEE,C00503110,C00503110,SCOTT PETERS FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-07-27 00:00:00,2000.00,H,HOUSE,52,H2CA52089,"PETERS, SCOTT H.",SCOTT,PETERS,H.,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-08-18 11:17:12.05,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4081720171447565612,SAN DIEGO,92192,CONTRIBUTIONS,,2018,SB,4081720171447576540,http://docquery.fec.gov/cgi-bin/fecimg/?201708179070383144,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M8,201708179070383153,29,E310E05472C9580616C,1179431,COM,OTHER COMMITTEE,,,RE-ELECT SCOTT WIENER FOR SENATE 2020,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-07-07 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-08-18 11:17:09.954,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4081720171447565612,SACRAMENTO,95814,OTHER,,2018,SB,4081720171447576586,http://docquery.fec.gov/cgi-bin/fecimg/?201708179070383153,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736219,29,8198E9FC2E5C859D622,1182049,COM,OTHER COMMITTEE,,,STERN FOR SENATE 2020,CA,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-07 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:56.057,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,SACRAMENTO,95814,OTHER,,2018,SB,4091520171455560264,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736219,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855694,23,BCBF039BCD62903AD6E,1188842,CCM,CAMPAIGN COMMITTEE,C00496760,C00496760,AMODEI FOR NEVADA,NV,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-09-28 00:00:00,2000.00,H,HOUSE,02,H2NV02395,"AMODEI, MARK EUGENE",MARK,AMODEI,EUGENE,,,NV,NEVADA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:05.482,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,CARSON CITY,89703,CONTRIBUTIONS,,2018,SB,4102020171458777396,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855694,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855695,23,723AFF4C3E006FC0B1D,1188842,CCM,CAMPAIGN COMMITTEE,C00546846,C00546846,CARLOS CURBELO CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-09-28 00:00:00,2000.00,H,HOUSE,26,H4FL26038,"CURBELO, CARLOS LUIS",CARLOS,CURBELO,LUIS,,,FL,FLORIDA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:01.84,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,MIAMI,33173,CONTRIBUTIONS,,2018,SB,4102020171458777398,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855695,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855696,23,EE3F0714DDB7C22AF39,1188842,CCM,CAMPAIGN COMMITTEE,C00554261,C00554261,COMSTOCK FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-09-28 00:00:00,2000.00,H,HOUSE,10,H4VA10089,"COMSTOCK, BARBARA JEAN",BARBARA,COMSTOCK,JEAN,,,VA,VIRGINIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:49.723,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,MC LEAN,221010831,CONTRIBUTIONS,,2018,SB,4102020171458777404,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855696,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
